L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
6,1.0,19,2.829,0.003774,0.004183,0.005647,0.002736,0.00371,0.003893,4
6,1.0,20,2.829,0.002866,0.004097,0.004214,0.002369,0.003525,0.003558,4
6,1.0,21,2.829,0.003046,0.004143,0.004395,0.003025,0.003933,0.004456,4
6,1.0,22,2.829,0.002852,0.003984,0.004091,0.006836,0.004125,0.00858,4
6,1.0,23,2.829,0.002941,0.004072,0.004182,0.002894,0.003801,0.004272,4
6,1.0,24,2.829,0.002941,0.004372,0.004703,0.008862,0.004057,0.009994,4
6,1.0,25,2.829,0.002619,0.004093,0.003907,0.002515,0.003703,0.003649,4
6,1.0,26,2.829,0.003367,0.004131,0.005215,0.003027,0.003874,0.004624,4
6,1.0,27,2.829,0.00264,0.004197,0.005609,0.004197,0.004194,0.00564,4
6,1.0,28,2.829,0.003746,0.004129,0.005311,0.002957,0.003922,0.004474,4
6,1.0,29,2.829,0.008956,0.004539,0.01083,0.01045,0.004274,0.011696,4
6,1.0,30,2.829,0.003416,0.004136,0.004722,0.003352,0.004272,0.005935,4
6,1.0,31,2.829,0.002904,0.003948,0.004133,0.002443,0.003613,0.003524,4
6,1.0,32,2.829,0.002615,0.004027,0.004006,0.004286,0.00437,0.00899,4
6,1.0,33,2.829,0.014614,0.004868,0.016588,0.003571,0.004032,0.005034,4
6,1.0,34,2.829,0.002823,0.004439,0.015985,0.002806,0.003703,0.00419,4
6,1.0,35,2.829,0.002687,0.004091,0.004425,0.002681,0.003695,0.00389,4
6,1.0,36,2.829,0.003486,0.004143,0.005162,0.002461,0.003619,0.003555,4
6,1.0,37,2.829,0.005661,0.004778,0.009939,0.006158,0.003873,0.007303,4
6,1.0,38,2.829,0.003886,0.004925,0.015734,0.007849,0.004285,0.01108,4
6,1.0,39,2.829,0.002674,0.003869,0.004104,0.002386,0.003463,0.003576,4
6,1.0,40,2.829,0.003078,0.004004,0.0044,0.002284,0.003488,0.003381,4
6,1.0,0,3.0,0.006115,0.006666,0.00797,0.005935,0.006056,0.007645,4
6,1.0,1,3.0,0.00532,0.006241,0.006559,0.005067,0.006148,0.006564,4
6,1.0,2,3.0,0.004968,0.006163,0.006239,0.012678,0.006784,0.015746,4
6,1.0,3,3.0,0.005474,0.006474,0.006818,0.004463,0.005766,0.00576,4
6,1.0,4,3.0,0.006102,0.006429,0.007366,0.007835,0.006232,0.008985,4
6,1.0,5,3.0,0.005004,0.006382,0.006375,0.006764,0.006392,0.007928,4
6,1.0,6,3.0,0.008312,0.006612,0.009807,0.005807,0.00605,0.007058,4
6,1.0,7,3.0,0.005538,0.006393,0.007033,0.009508,0.006048,0.01071,4
6,1.0,8,3.0,0.005119,0.006276,0.006384,0.004992,0.005708,0.006188,4
6,1.0,9,3.0,0.007223,0.006679,0.008725,0.009068,0.007691,0.010302,4
6,1.0,10,3.0,0.005151,0.006405,0.006496,0.008215,0.006011,0.00959,4
6,1.0,11,3.0,0.005718,0.006517,0.007205,0.00534,0.005859,0.006595,4
6,1.0,12,3.0,0.005663,0.006634,0.007042,0.011246,0.008045,0.013179,4
6,1.0,13,3.0,0.006645,0.006681,0.008068,0.005077,0.005967,0.006325,4
6,1.0,14,3.0,0.006735,0.006597,0.008234,0.015095,0.006773,0.016279,4
6,1.0,15,3.0,0.017559,0.007557,0.023941,0.005236,0.006254,0.006571,4
6,1.0,16,3.0,0.007254,0.006436,0.008642,0.005469,0.006047,0.006705,4
6,1.0,17,3.0,0.005087,0.006392,0.006381,0.005863,0.006354,0.007461,4
6,1.0,18,3.0,0.007593,0.007035,0.009626,0.005364,0.005839,0.006557,4
6,1.0,19,3.0,0.007946,0.007103,0.014618,0.00606,0.005865,0.007257,4
6,1.0,20,3.0,0.00635,0.007103,0.007894,0.007819,0.006085,0.009585,4
6,1.0,21,3.0,0.0066,0.006855,0.008467,0.012438,0.006281,0.013639,4
6,1.0,22,3.0,0.005846,0.006411,0.007095,0.007734,0.006558,0.009463,4
6,1.0,23,3.0,0.00787,0.006896,0.009422,0.009608,0.006498,0.01147,4
6,1.0,24,3.0,0.005673,0.006555,0.00737,0.004964,0.005829,0.006138,4
6,1.0,25,3.0,0.007936,0.007089,0.009831,0.005216,0.00592,0.006594,4
6,1.0,26,3.0,0.006223,0.006602,0.007643,0.008304,0.006331,0.010847,4
6,1.0,27,3.0,0.006002,0.006786,0.007558,0.00622,0.00646,0.007542,4
6,1.0,28,3.0,0.007675,0.006948,0.015274,0.008266,0.006297,0.00989,4
6,1.0,29,3.0,0.00659,0.006729,0.008264,0.005283,0.005784,0.00646,4
6,1.0,30,3.0,0.004988,0.006445,0.007485,0.006116,0.005658,0.007241,4
6,1.0,31,3.0,0.008362,0.007028,0.017992,0.00903,0.006311,0.011783,4
6,1.0,32,3.0,0.006997,0.006974,0.008997,0.004909,0.005705,0.006218,4
6,1.0,33,3.0,0.007665,0.007029,0.009838,0.006576,0.006412,0.008414,4
6,1.0,34,3.0,0.010758,0.007236,0.014142,0.012295,0.006588,0.014279,4
6,1.0,35,3.0,0.004901,0.006344,0.006223,0.006729,0.006688,0.009108,4
6,1.0,36,3.0,0.011246,0.006823,0.012877,0.005366,0.006118,0.006659,4
6,1.0,37,3.0,0.006458,0.006595,0.00781,0.004546,0.005863,0.00586,4
6,1.0,38,3.0,0.006232,0.006809,0.007672,0.004959,0.00587,0.006084,4
6,1.0,39,3.0,0.006904,0.006833,0.008269,0.005361,0.006167,0.008373,4
6,1.0,40,3.0,0.007283,0.007032,0.012616,0.006247,0.006183,0.007972,4
6,1.0,0,3.163,0.022851,0.024605,0.025153,0.01631,0.017224,0.018254,4
6,1.0,1,3.163,0.012345,0.015552,0.014954,0.01655,0.022759,0.017879,4
6,1.0,2,3.163,0.017767,0.015757,0.019507,0.014336,0.015604,0.016744,4
6,1.0,3,3.163,0.022072,0.01992,0.023621,0.010954,0.014236,0.012117,4
6,1.0,4,3.163,0.013899,0.0145,0.015448,0.012419,0.016925,0.013847,4
6,1.0,5,3.163,0.019276,0.020194,0.022207,0.015204,0.02208,0.016404,4
6,1.0,6,3.163,0.011938,0.020575,0.013364,0.008128,0.011012,0.009475,4
6,1.0,7,3.163,0.007872,0.011081,0.009293,0.013516,0.017118,0.014746,4
6,1.0,8,3.163,0.015729,0.014077,0.017257,0.015811,0.017062,0.02053,4
6,1.0,9,3.163,0.010907,0.012279,0.012298,0.016692,0.019413,0.018313,4
6,1.0,10,3.163,0.016196,0.020796,0.017938,0.017073,0.015728,0.020253,4
6,1.0,11,3.163,0.010557,0.012329,0.011982,0.011808,0.015177,0.013749,4
6,1.0,12,3.163,0.023255,0.021433,0.02523,0.022538,0.017836,0.023798,4
6,1.0,13,3.163,0.009218,0.011911,0.010733,0.015092,0.015314,0.016685,4
6,1.0,14,3.163,0.014865,0.017748,0.01627,0.012795,0.016449,0.01416,4
6,1.0,15,3.163,0.016809,0.02544,0.018132,0.012603,0.014432,0.013793,4
6,1.0,16,3.163,0.008271,0.011818,0.009638,0.018571,0.014689,0.019811,4
6,1.0,17,3.163,0.013449,0.01651,0.014791,0.011639,0.015846,0.012835,4
6,1.0,18,3.163,0.008255,0.011322,0.009744,0.016873,0.016669,0.018269,4
6,1.0,19,3.163,0.009044,0.011315,0.011116,0.011365,0.014144,0.01255,4
6,1.0,20,3.163,0.007796,0.011169,0.009117,0.010053,0.014459,0.011235,4
6,1.0,21,3.163,0.009052,0.012588,0.010691,0.011468,0.015919,0.0129,4
6,1.0,22,3.163,0.013226,0.015758,0.014833,0.017078,0.016845,0.018216,4
6,1.0,23,3.163,0.010275,0.012575,0.011812,0.017241,0.014737,0.018634,4
6,1.0,24,3.163,0.009098,0.011705,0.010643,0.01346,0.016261,0.018549,4
6,1.0,25,3.163,0.00829,0.011414,0.009587,0.010525,0.014432,0.011803,4
6,1.0,26,3.163,0.00849,0.011211,0.010113,0.013951,0.017123,0.015358,4
6,1.0,27,3.163,0.009375,0.011495,0.010987,0.011494,0.017088,0.013661,4
6,1.0,28,3.163,0.009832,0.014257,0.011123,0.01196,0.016382,0.013165,4
6,1.0,29,3.163,0.007986,0.011113,0.009368,0.016318,0.023131,0.018214,4
6,1.0,30,3.163,0.014758,0.011337,0.016042,0.028155,0.021054,0.029499,4
6,1.0,31,3.163,0.011679,0.01208,0.01364,0.008048,0.011776,0.012116,4
6,1.0,32,3.163,0.008803,0.011729,0.010098,0.024328,0.024895,0.02636,4
6,1.0,33,3.163,0.014872,0.019189,0.016315,0.011525,0.014477,0.012894,4
6,1.0,34,3.163,0.016557,0.017137,0.018147,0.031136,0.031255,0.032969,4
6,1.0,35,3.163,0.01194,0.013736,0.014558,0.011424,0.014771,0.012647,4
6,1.0,36,3.163,0.015631,0.016157,0.017223,0.011542,0.016691,0.012852,4
6,1.0,37,3.163,0.011626,0.012973,0.013082,0.013665,0.020656,0.014906,4
6,1.0,38,3.163,0.010697,0.013869,0.012459,0.019258,0.01617,0.020789,4
6,1.0,39,3.163,0.016865,0.01602,0.01859,0.014551,0.017516,0.016062,4
6,1.0,40,3.163,0.015451,0.016539,0.017473,0.021817,0.016066,0.023083,4
6,1.0,0,3.606,0.002883,0.004269,0.004313,0.006291,0.004163,0.007734,4
6,1.0,1,3.606,0.005785,0.005331,0.00755,0.004063,0.004556,0.005845,4
6,1.0,2,3.606,0.004522,0.004644,0.006307,0.002954,0.004043,0.0043,4
6,1.0,3,3.606,0.005321,0.004712,0.006771,0.002916,0.004271,0.004205,4
6,1.0,4,3.606,0.007658,0.006892,0.01085,0.004687,0.004908,0.008764,4
6,1.0,5,3.606,0.002866,0.00433,0.004259,0.009176,0.004745,0.010431,4
6,1.0,6,3.606,0.004872,0.004673,0.006442,0.004086,0.003318,0.005456,4
6,1.0,7,3.606,0.004307,0.004713,0.006007,0.005407,0.004646,0.008901,4
6,1.0,8,3.606,0.002719,0.004258,0.004288,0.00263,0.003863,0.003937,4
6,1.0,9,3.606,0.00558,0.004739,0.007058,0.004567,0.004541,0.009434,4
6,1.0,10,3.606,0.004329,0.004548,0.005623,0.006725,0.00435,0.008044,4
6,1.0,11,3.606,0.00504,0.004363,0.006618,0.003217,0.004214,0.004519,4
6,1.0,12,3.606,0.005333,0.004502,0.00719,0.003064,0.004034,0.004297,4
6,1.0,13,3.606,0.002997,0.004582,0.004814,0.003346,0.00426,0.004591,4
6,1.0,14,3.606,0.003323,0.004581,0.004841,0.007288,0.00471,0.009473,4
6,1.0,15,3.606,0.004514,0.00473,0.006532,0.00355,0.004307,0.005435,4
6,1.0,16,3.606,0.004133,0.004683,0.005978,0.003021,0.004179,0.004252,4
6,1.0,17,3.606,0.004952,0.004941,0.00688,0.004978,0.00507,0.008178,4
6,1.0,18,3.606,0.003321,0.004555,0.008741,0.003713,0.004166,0.005106,4
6,1.0,19,3.606,0.004266,0.004623,0.005939,0.003954,0.00438,0.005449,4
6,1.0,20,3.606,0.012956,0.004958,0.014638,0.008622,0.005082,0.017816,4
6,1.0,21,3.606,0.003124,0.004337,0.004623,0.003206,0.004018,0.004398,4
6,1.0,22,3.606,0.003037,0.004385,0.004925,0.002765,0.003993,0.003972,4
6,1.0,23,3.606,0.003537,0.004502,0.004922,0.003216,0.004313,0.004714,4
6,1.0,24,3.606,0.004399,0.004683,0.005858,0.003708,0.004289,0.00516,4
