L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.386,201,1614744.0,2833.0,18,5.61
21,353,0.8,5.386,202,93250725.0,42309.0,17,6.29
21,353,0.8,5.386,203,115879995.0,58803.0,17,5.48
21,353,0.8,5.386,204,127447.0,36.0,18,6.87
21,353,0.8,5.386,205,2752648.0,2174.0,18,7.17
21,353,0.8,5.386,206,2820436.0,4652.0,18,5.95
21,353,0.8,5.386,207,279390.0,56.0,18,5.75
21,353,0.8,5.386,208,426887.0,91.0,18,5.65
21,353,0.8,5.386,209,5254529.0,3050.0,18,5.87
21,353,0.8,5.386,210,4440695.0,7444.0,18,6.0
21,353,0.8,5.386,211,1422996.0,1842.0,18,6.29
21,353,0.8,5.386,212,499665.0,1848.0,18,5.45
21,353,0.8,5.386,213,93918714.0,39615.0,17,6.05
21,353,0.8,5.386,214,1107127.0,1377.0,18,6.09
21,353,0.8,5.386,215,711924.0,1129.0,18,6.25
21,353,0.8,5.386,216,786913.0,140.0,18,6.35
21,353,0.8,5.386,217,1230040.0,3667.0,18,6.33
21,353,0.8,5.386,218,549969.0,1053.0,18,6.27
21,353,0.8,5.386,219,2122742.0,9349.0,18,5.73
21,353,0.8,5.386,220,133477.0,2.0,18,6.11
21,353,0.8,5.386,221,859174.0,1605.0,18,5.18
21,353,0.8,5.386,222,2484763.0,4532.0,18,6.31
21,353,0.8,5.386,223,851721.0,79.0,18,5.74
21,353,0.8,5.386,224,2703111.0,5678.0,18,6.17
21,353,0.8,5.386,225,833498.0,328.0,18,5.63
21,353,0.8,5.386,226,1298845.0,1211.0,18,6.14
21,353,0.8,5.386,227,222384.0,178.0,18,5.59
21,353,0.8,5.386,228,1369046.0,838.0,18,6.36
21,353,0.8,5.386,229,196537.0,288.0,18,6.35
21,353,0.8,5.386,230,1268919.0,1782.0,18,5.93
21,353,0.8,5.386,231,752002.0,503.0,18,5.78
21,353,0.8,5.386,232,428744.0,175.0,18,5.63
21,353,0.8,5.386,233,832730.0,2160.0,18,6.16
21,353,0.8,5.386,234,465462.0,68.0,18,6.44
21,353,0.8,5.386,235,317848.0,71.0,18,6.06
21,353,0.8,5.386,236,121604009.0,48384.0,17,5.62
21,353,0.8,5.386,237,546048.0,206.0,18,5.84
21,353,0.8,5.386,238,1839042.0,1433.0,18,5.87
21,353,0.8,5.386,239,2423782.0,4642.0,18,6.03
21,353,0.8,5.386,240,474033.0,355.0,18,6.34
21,353,0.8,5.386,241,1175315.0,1581.0,18,6.48
21,353,0.8,5.386,242,845577.0,306.0,18,6.35
21,353,0.8,5.386,243,2878619.0,5428.0,18,5.78
21,353,0.8,5.386,244,1211105.0,1880.0,18,5.84
21,353,0.8,5.386,245,593227.0,707.0,18,5.87
21,353,0.8,5.386,246,1112769.0,165.0,18,5.62
21,353,0.8,5.386,247,353689156.0,355121.0,17,5.6
21,353,0.8,5.386,248,93626110.0,53995.0,17,6.39
21,353,0.8,5.386,249,1065923.0,1112.0,18,6.16
