L,Density,Seed,UDG Radius,Frac Rewired,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,119,1.415,3,0.069182,0.190403,0.072061,0.061308,0.177596,0.063657,123
21,0.8,119,1.415,4,0.166803,0.502075,0.168651,0.16808,0.477364,0.169876,127
21,0.8,119,1.415,5,0.6604,2.141539,0.662908,0.50915,1.953382,0.510971,128
21,0.8,119,1.415,6,0.311798,1.305612,0.313686,0.261603,1.270177,0.263562,131
21,0.8,119,1.415,7,0.714584,3.759765,0.716462,0.524741,3.401808,0.526477,135
21,0.8,119,1.415,8,0.867635,4.014976,0.869627,0.720455,3.402715,0.722436,137
21,0.8,119,1.415,9,1.846127,10.029061,1.848075,1.033978,6.586387,1.035765,138
21,0.8,119,1.415,10,1.728788,10.333676,1.730738,0.824407,5.465307,0.826199,140
21,0.8,119,1.415,11,2.657516,17.678704,2.659973,2.104061,13.268507,2.10614,141
21,0.8,119,1.415,12,4.422459,29.02888,4.424379,2.971896,19.334961,2.97365,140
21,0.8,119,1.415,13,24.471392,167.548841,24.473343,5.087472,35.812739,5.089293,139
21,0.8,119,1.415,14,33.307765,231.478221,33.309928,14.855244,104.593638,14.85701,140
21,0.8,119,1.415,15,22.526471,159.53779,22.528442,10.030551,69.103317,10.032425,141
21,0.8,119,1.415,16,46.756727,336.585442,46.758658,2.024621,13.196514,2.026435,142
21,0.8,119,1.415,17,18.047244,128.34887,18.049123,4.40783,30.59586,4.409645,144
21,0.8,119,1.415,18,7.707694,52.694455,7.709834,1.112702,7.051669,1.114574,144
21,0.8,119,1.415,19,3.377327,20.957316,3.379264,2.090166,13.180582,2.091958,147
21,0.8,119,1.415,20,4.913532,29.902383,4.91547,4.145974,26.079739,4.147766,145
21,0.8,120,1.415,1,0.054791,0.112183,0.056682,0.092201,0.439923,0.093925,113
21,0.8,120,1.415,2,0.181716,0.308323,0.183823,0.208292,0.44984,0.210078,119
21,0.8,120,1.415,3,0.177923,0.3373,0.179819,0.212145,0.629682,0.213934,123
21,0.8,120,1.415,4,0.214248,0.646035,0.216167,0.220824,0.613844,0.222592,127
21,0.8,120,1.415,5,0.408881,1.521067,0.410861,0.281714,1.230764,0.284171,129
21,0.8,120,1.415,6,1.186666,4.711555,1.188708,0.526147,3.433224,0.527864,131
21,0.8,120,1.415,7,1.771221,10.26467,1.773297,0.601588,3.775265,0.603549,134
21,0.8,120,1.415,8,3.082578,19.823412,3.084601,1.992414,13.63629,1.994195,135
21,0.8,120,1.415,9,2.826305,18.96974,2.828207,3.085736,21.230103,3.087679,137
21,0.8,120,1.415,10,2.804824,15.200529,2.807141,2.085263,13.6338,2.08703,140
21,0.8,120,1.415,11,4.305982,24.84666,4.31217,2.334099,12.541504,2.336563,141
21,0.8,120,1.415,12,14.608936,100.144901,14.610866,2.277266,14.464135,2.279032,141
21,0.8,120,1.415,13,7.914733,54.82412,7.916605,0.849534,5.855215,0.851413,142
21,0.8,120,1.415,14,20.19787,148.211294,20.200346,24.044869,176.184186,24.046636,141
21,0.8,120,1.415,15,18.367878,133.468462,18.36979,3.872238,26.529193,3.873962,143
21,0.8,120,1.415,16,20.207257,148.091211,20.209277,18.44296,134.994898,18.444949,143
21,0.8,120,1.415,17,23.077214,172.400287,23.07982,12.927558,95.012614,12.929407,143
21,0.8,120,1.415,18,15.147982,110.550914,15.149888,3.950556,28.593626,3.952288,145
21,0.8,120,1.415,19,30.347205,227.375018,30.34951,27.634621,205.442232,27.636385,142
21,0.8,120,1.415,20,88.059954,669.287969,88.062037,4.392384,30.912152,4.394181,140
21,0.8,121,1.415,1,0.125061,0.26642,0.127101,0.112379,0.220451,0.114165,112
21,0.8,121,1.415,2,0.087975,0.167924,0.090124,0.090209,0.17267,0.092347,118
21,0.8,121,1.415,3,0.188317,0.316189,0.190239,0.199591,0.299235,0.201298,123
21,0.8,121,1.415,4,0.22889,0.688203,0.230776,0.197266,0.533502,0.199132,125
21,0.8,121,1.415,5,0.307697,1.647147,0.309579,0.379628,1.696227,0.381349,129
21,0.8,121,1.415,6,0.192444,0.930748,0.194345,0.208434,0.952502,0.210206,132
21,0.8,121,1.415,7,1.308309,7.078522,1.310265,0.237062,1.480544,0.238765,134
21,0.8,121,1.415,8,2.164184,12.60744,2.166117,1.383966,8.852485,1.385792,136
21,0.8,121,1.415,9,15.015113,112.780137,15.017057,1.831759,12.039184,1.833506,136
21,0.8,121,1.415,10,29.130766,218.597227,29.132665,36.480894,277.849016,36.482701,136
21,0.8,121,1.415,11,20.134924,150.509376,20.136792,9.054578,65.227975,9.05639,137
21,0.8,121,1.415,12,18.435289,134.70389,18.437179,12.204136,86.449404,12.206011,139
21,0.8,121,1.415,13,12.276213,87.717641,12.278154,11.50345,83.787035,11.505257,142
21,0.8,121,1.415,14,16.52194,112.220449,16.523883,13.106834,89.149668,13.10873,142
21,0.8,121,1.415,15,6.596444,42.286774,6.598946,0.035914,0.071757,0.038147,144
21,0.8,121,1.415,16,27.41987,179.064015,27.422254,30.848941,207.571975,30.85092,143
21,0.8,121,1.415,17,53.997501,360.82521,53.999869,19.927319,128.292844,19.929046,142
21,0.8,121,1.415,18,111.857419,766.808946,111.859858,131.671841,880.670257,131.673942,140
21,0.8,121,1.415,19,77.042509,589.887487,77.044695,28.875824,218.044446,28.877681,141
21,0.8,121,1.415,20,27.654014,205.112886,27.655902,1.428542,9.787319,1.430356,143
21,0.8,122,1.415,1,0.062925,0.103819,0.065047,0.063394,0.111851,0.065346,113
21,0.8,122,1.415,2,0.176525,0.345971,0.178353,0.172475,0.324858,0.174205,117
21,0.8,122,1.415,3,0.17667,0.215381,0.178916,0.137688,0.191346,0.141012,123
21,0.8,122,1.415,4,0.204713,0.643815,0.206591,0.206875,0.65742,0.208582,124
21,0.8,122,1.415,5,0.125378,0.370694,0.127255,0.142919,0.471256,0.144648,131
21,0.8,122,1.415,6,0.159925,0.421349,0.161838,0.178486,0.423744,0.180203,135
21,0.8,122,1.415,7,0.492105,2.870473,0.493951,0.243808,1.382867,0.245564,135
21,0.8,122,1.415,8,1.834619,9.463462,1.836596,0.802698,5.148642,0.804494,136
21,0.8,122,1.415,9,4.115126,25.888452,4.117386,1.463486,9.756206,1.465372,138
21,0.8,122,1.415,10,4.459769,31.248232,4.461727,1.534033,10.077069,1.535787,138
21,0.8,122,1.415,11,8.330937,58.571667,8.332798,9.253092,66.925746,9.254877,141
21,0.8,122,1.415,12,6.197531,44.292924,6.19942,2.353174,14.959878,2.354945,143
21,0.8,122,1.415,13,23.617262,176.835094,23.619273,1.021917,6.625921,1.023707,142
21,0.8,122,1.415,14,14.137056,95.478364,14.139094,3.780788,24.012249,3.78275,144
21,0.8,122,1.415,15,25.464185,179.284672,25.466396,11.175193,77.927561,11.177287,143
21,0.8,122,1.415,16,32.471416,227.926708,32.473688,33.257438,237.705609,33.259402,143
21,0.8,122,1.415,17,18.204224,125.163125,18.206252,16.414735,114.287911,16.416461,144
21,0.8,122,1.415,18,10.1461,70.557665,10.148031,15.199429,106.534918,15.201409,144
21,0.8,122,1.415,19,8.083098,54.268412,8.085497,6.103995,41.840572,6.105949,145
21,0.8,122,1.415,20,29.960343,212.244633,29.962518,10.388431,69.444079,10.390394,143
21,0.8,123,1.415,1,0.071708,0.138546,0.073905,0.068238,0.204585,0.070274,115
21,0.8,123,1.415,2,0.119197,0.298633,0.12125,0.121219,0.245973,0.123217,119
21,0.8,123,1.415,3,0.110679,0.216888,0.112749,0.148739,0.215503,0.151002,123
21,0.8,123,1.415,4,0.237777,0.582889,0.23972,0.177119,0.528481,0.178899,126
21,0.8,123,1.415,5,0.208843,0.647543,0.211054,0.205948,0.728066,0.207662,131
21,0.8,123,1.415,6,0.191118,0.4407,0.193155,0.303743,0.479238,0.30875,136
21,0.8,123,1.415,7,1.029971,3.969851,1.032004,0.579098,3.155687,0.580922,135
21,0.8,123,1.415,8,1.179791,7.739011,1.181686,0.507207,3.259255,0.508942,138
21,0.8,123,1.415,9,1.860596,11.551171,1.862491,0.481162,3.174329,0.482912,140
21,0.8,123,1.415,10,12.265153,90.966136,12.267046,1.27278,8.451911,1.274527,138
21,0.8,123,1.415,11,18.164939,131.229897,18.167237,10.456008,75.924376,10.457784,138
21,0.8,123,1.415,12,14.200004,102.227535,14.201972,11.97186,87.563391,11.973752,142
21,0.8,123,1.415,13,21.450823,160.453569,21.452734,2.383305,15.659354,2.385079,142
21,0.8,123,1.415,14,15.820974,115.500263,15.8229,22.425953,170.488421,22.427665,144
21,0.8,123,1.415,15,29.388012,221.875111,29.389933,31.174493,236.469449,31.176333,143
21,0.8,123,1.415,16,6.828587,49.123093,6.83047,4.380736,30.876976,4.382539,146
21,0.8,123,1.415,17,23.590321,167.537858,23.592255,20.340319,146.656013,20.342138,144
21,0.8,123,1.415,18,23.211443,165.315458,23.213305,16.746249,118.339453,16.748066,143
21,0.8,123,1.415,19,42.482804,304.151176,42.484952,42.902661,308.446939,42.904455,143
21,0.8,123,1.415,20,13.923788,99.161251,13.92588,10.656014,74.145174,10.657766,145
21,0.8,124,1.415,1,0.073336,0.154099,0.075429,0.046548,0.09081,0.048615,110
21,0.8,124,1.415,2,0.178856,0.412309,0.180787,0.197196,0.520169,0.199189,116
21,0.8,124,1.415,3,0.210121,0.620758,0.212131,0.246492,0.57151,0.248275,122
21,0.8,124,1.415,4,0.164442,0.351736,0.166346,0.175039,0.377101,0.176769,126
21,0.8,124,1.415,5,0.233787,0.791561,0.235931,0.240125,0.79344,0.242038,131
21,0.8,124,1.415,6,0.23661,0.621873,0.238754,0.231919,0.608754,0.233891,135
21,0.8,124,1.415,7,1.127892,4.538857,1.130221,0.571355,3.347158,0.573711,135
21,0.8,124,1.415,8,2.42814,13.7882,2.430402,0.522248,3.224875,0.524429,136
21,0.8,124,1.415,9,2.823948,17.203786,2.825897,2.166656,14.09384,2.168427,138
21,0.8,124,1.415,10,10.932159,72.034528,10.934007,10.464265,70.097536,10.467611,138
21,0.8,124,1.415,11,4.527343,23.368217,4.52923,4.222476,27.352021,4.22442,141
21,0.8,124,1.415,12,20.148841,133.674983,20.151271,1.664488,9.929324,1.666794,140
21,0.8,124,1.415,13,28.450849,185.837241,28.452827,23.214697,153.679844,23.216452,142
21,0.8,124,1.415,14,19.91171,132.105657,19.913655,12.319432,81.932659,12.321196,144
21,0.8,124,1.415,15,12.659057,90.52515,12.660952,14.964695,108.618454,14.966479,145
21,0.8,124,1.415,16,14.517206,106.291258,14.519178,13.609736,100.826718,13.611549,145
21,0.8,124,1.415,17,28.521205,186.224478,28.523129,4.310173,29.668823,4.311974,143
21,0.8,124,1.415,18,72.461469,490.831482,72.463511,19.297325,128.448173,19.299172,141
21,0.8,124,1.415,19,59.846045,459.754168,59.847935,46.356585,353.485441,46.358374,141
21,0.8,124,1.415,20,59.918874,461.881696,59.920944,37.452616,283.618747,37.454506,141
21,0.8,125,1.415,1,0.095093,0.135338,0.098225,0.123067,0.135515,0.124848,114
21,0.8,125,1.415,2,0.090477,0.245864,0.092352,0.087177,0.194362,0.088923,118
21,0.8,125,1.415,3,0.043047,0.143724,0.044904,0.042213,0.12772,0.043945,126
21,0.8,125,1.415,4,0.104131,0.222709,0.106212,0.083847,0.237648,0.085759,128
21,0.8,125,1.415,5,0.210883,0.664981,0.214205,0.280838,0.884477,0.282561,128
21,0.8,125,1.415,6,0.249308,0.504028,0.251512,0.178379,0.374983,0.180128,134
21,0.8,125,1.415,7,0.489007,2.135473,0.4912,0.521621,2.239641,0.523744,134
21,0.8,125,1.415,8,0.578519,2.10181,0.581087,0.640041,2.280007,0.642292,136
21,0.8,125,1.415,9,0.942792,4.537886,0.944911,0.545024,3.278409,0.547107,137
21,0.8,125,1.415,10,3.925092,26.472099,3.92704,2.532878,17.655398,2.534621,137
21,0.8,125,1.415,11,3.329222,20.734128,3.33124,0.564555,3.755232,0.566365,141
21,0.8,125,1.415,12,3.823901,26.41182,3.825826,3.413335,24.628513,3.415041,143
21,0.8,125,1.415,13,5.380345,38.029104,5.382216,0.705225,4.735287,0.706979,144
21,0.8,125,1.415,14,14.250639,105.92588,14.252756,0.943002,6.252322,0.944743,144
21,0.8,125,1.415,15,8.705442,63.375178,8.70741,3.807712,28.215611,3.809461,144
21,0.8,125,1.415,16,29.443846,218.363294,29.445782,24.396776,182.407874,24.398654,143
21,0.8,125,1.415,17,20.442976,151.741797,20.444869,3.563471,26.313022,3.565222,144
21,0.8,125,1.415,18,20.892208,156.199173,20.894122,5.359669,39.291877,5.361528,144
21,0.8,125,1.415,19,26.056989,195.723846,26.05886,5.927084,43.548509,5.928923,142
21,0.8,125,1.415,20,35.738623,268.26095,35.74052,21.577868,160.439197,21.579657,142
21,0.8,126,1.415,1,0.028883,0.042327,0.030991,0.020002,0.026986,0.021777,115
21,0.8,126,1.415,2,0.078732,0.182894,0.080626,0.083794,0.22083,0.085582,119
21,0.8,126,1.415,3,0.128721,0.442612,0.130587,0.114616,0.264896,0.116312,123
21,0.8,126,1.415,4,0.193586,0.551405,0.195445,0.182379,0.607932,0.184072,127
21,0.8,126,1.415,5,0.222496,0.943716,0.22435,0.263593,1.006824,0.265309,128
21,0.8,126,1.415,6,0.806936,3.928772,0.809218,0.723613,3.533005,0.727889,131
21,0.8,126,1.415,7,1.614673,9.664959,1.616563,0.545855,3.60414,0.547669,134
21,0.8,126,1.415,8,2.506094,16.246321,2.50809,1.870169,11.879358,1.87233,136
21,0.8,126,1.415,9,1.653912,10.321074,1.655755,0.798491,5.2816,0.800303,140
21,0.8,126,1.415,10,4.793654,35.078069,4.795517,0.840799,5.480088,0.842629,140
21,0.8,126,1.415,11,2.399287,15.887434,2.401278,0.719044,4.772385,0.720818,144
21,0.8,126,1.415,12,3.454212,22.15266,3.456426,0.954744,6.484125,0.95649,144
21,0.8,126,1.415,13,4.691297,34.316593,4.69316,0.847834,5.628896,0.84969,144
21,0.8,126,1.415,14,22.660548,166.696469,22.662426,21.762995,162.859177,21.764812,142
21,0.8,126,1.415,15,4.295301,29.919671,4.297175,3.201215,22.292341,3.202939,145
21,0.8,126,1.415,16,6.528027,41.979146,6.529951,0.710843,4.810959,0.712593,146
21,0.8,126,1.415,17,13.152111,92.120213,13.154028,3.497584,23.852157,3.499342,145
21,0.8,126,1.415,18,12.565059,86.911752,12.56711,4.226631,28.582104,4.22855,145
21,0.8,126,1.415,19,58.854308,422.892529,58.856269,24.583665,172.352065,24.585536,141
21,0.8,126,1.415,20,48.443286,344.573455,48.445233,17.2188,119.267593,17.220526,141
21,0.8,127,1.415,1,0.088506,0.203104,0.090429,0.083041,0.246387,0.084768,115
21,0.8,127,1.415,2,0.103274,0.195882,0.105143,0.10342,0.185207,0.105107,118
21,0.8,127,1.415,3,0.17796,0.344034,0.179818,0.170878,0.330252,0.172587,122
21,0.8,127,1.415,4,0.154173,0.358084,0.156042,0.153843,0.377316,0.155624,124
21,0.8,127,1.415,5,0.218328,0.613533,0.220663,0.245889,0.746824,0.24961,129
21,0.8,127,1.415,6,0.319261,1.559238,0.321141,0.368314,1.664923,0.370094,132
21,0.8,127,1.415,7,0.21157,0.969078,0.213421,0.220234,0.956513,0.221936,135
21,0.8,127,1.415,8,1.418724,7.778789,1.420613,0.24489,1.447171,0.246618,136
21,0.8,127,1.415,9,1.367776,7.434074,1.369948,1.177696,7.224413,1.179495,139
21,0.8,127,1.415,10,2.348423,13.748773,2.350449,1.643929,9.945322,1.645963,140
21,0.8,127,1.415,11,4.748726,29.654926,4.750721,0.536817,3.438653,0.538824,141
21,0.8,127,1.415,12,14.16539,94.709888,14.167238,1.234508,8.013444,1.236387,142
21,0.8,127,1.415,13,27.462543,198.651017,27.464411,17.045809,121.79573,17.047635,141
21,0.8,127,1.415,14,4.351757,30.094743,4.353726,3.958809,27.567697,3.960586,146
21,0.8,127,1.415,15,14.886145,106.340757,14.888231,3.691937,25.775803,3.69374,144
21,0.8,127,1.415,16,20.019983,142.836096,20.021926,21.363132,154.067256,21.364943,144
21,0.8,127,1.415,17,24.422333,173.068615,24.425522,23.466541,168.506037,23.468383,144
21,0.8,127,1.415,18,32.610794,235.473583,32.612727,29.110037,208.51472,29.111877,143
21,0.8,127,1.415,19,22.435151,155.867874,22.437313,3.844853,26.351683,3.846611,143
21,0.8,127,1.415,20,21.894882,152.645544,21.89677,4.458261,30.282376,4.460002,142
21,0.8,128,1.415,1,0.047651,0.112243,0.049536,0.056467,0.182194,0.058185,113
21,0.8,128,1.415,2,0.055324,0.145879,0.057266,0.038003,0.11889,0.039755,116
21,0.8,128,1.415,3,0.119959,0.216611,0.12187,0.121299,0.224164,0.123066,122
21,0.8,128,1.415,4,0.263373,0.599253,0.265419,0.246224,0.582411,0.25217,125
21,0.8,128,1.415,5,0.327145,1.159309,0.32903,0.325816,1.045608,0.327782,130
21,0.8,128,1.415,6,0.699658,3.573497,0.701757,0.595937,3.31186,0.59777,131
21,0.8,128,1.415,7,1.082255,6.132919,1.084412,0.822025,5.252889,0.823953,133
21,0.8,128,1.415,8,2.593299,16.152315,2.595354,2.753971,19.181741,2.7558,134
21,0.8,128,1.415,9,2.948887,19.161304,2.950782,0.865029,5.839504,0.866777,137
21,0.8,128,1.415,10,25.171414,191.00686,25.173447,11.301568,83.384175,11.303297,135
21,0.8,128,1.415,11,25.032472,187.729018,25.034436,9.834449,71.525275,9.836318,138
21,0.8,128,1.415,12,23.236074,173.848181,23.238006,5.658518,41.572899,5.660357,139
21,0.8,128,1.415,13,27.702257,209.182957,27.704343,1.35724,8.941792,1.359083,141
21,0.8,128,1.415,14,24.703561,183.17812,24.70558,18.442766,136.322382,18.444583,142
21,0.8,128,1.415,15,21.287223,159.495453,21.289334,16.60665,121.310375,16.608475,141
21,0.8,128,1.415,16,92.529558,708.480639,92.531482,53.141856,402.723195,53.143681,140
21,0.8,128,1.415,17,36.335761,275.107323,36.337648,13.692178,99.48486,13.693954,141
21,0.8,128,1.415,18,80.952573,620.034344,80.954595,17.382309,127.857019,17.384132,139
21,0.8,128,1.415,19,77.691644,596.807091,77.693615,36.377624,276.068684,36.37946,140
21,0.8,128,1.415,20,96.049694,735.237313,96.051767,38.883052,294.170661,38.884848,140
21,0.8,129,1.415,1,0.06379,0.104749,0.066025,0.073963,0.293159,0.075749,114
21,0.8,129,1.415,2,0.141905,0.253647,0.144599,0.167748,0.291319,0.169485,117
21,0.8,129,1.415,3,0.18698,0.365893,0.189166,0.181225,0.301216,0.183551,122
21,0.8,129,1.415,4,0.239037,0.827715,0.241045,0.387425,1.012366,0.394763,124
21,0.8,129,1.415,5,0.478651,1.783868,0.481043,0.386875,1.595934,0.388994,127
21,0.8,129,1.415,6,0.963667,3.987074,0.965816,0.280361,1.660817,0.282404,128
21,0.8,129,1.415,7,1.881088,10.768658,1.882927,1.359297,8.91372,1.361079,131
21,0.8,129,1.415,8,1.645075,9.592469,1.647125,0.809479,5.297579,0.811208,134
21,0.8,129,1.415,9,2.89281,17.296522,2.894709,0.881887,5.567284,0.883623,136
21,0.8,129,1.415,10,12.801899,93.87517,12.80376,1.464902,9.328967,1.466712,136
21,0.8,129,1.415,11,51.599778,391.368517,51.601682,1.303665,8.720847,1.305417,136
21,0.8,129,1.415,12,67.671889,491.18582,67.673856,53.314597,384.943509,53.316526,139
21,0.8,129,1.415,13,54.311495,391.250594,54.313363,17.742171,124.740909,17.744028,141
21,0.8,129,1.415,14,21.791788,153.048913,21.793682,5.178081,36.210287,5.179957,142
21,0.8,129,1.415,15,22.243104,156.662148,22.246263,6.564927,46.86398,6.566679,142
21,0.8,129,1.415,16,20.877442,146.184336,20.879304,3.230902,20.68515,3.232693,143
21,0.8,129,1.415,17,49.967552,358.856042,49.969455,4.645471,33.457923,4.647298,141
21,0.8,129,1.415,18,99.430384,719.452679,99.432798,3.915935,27.40205,3.917813,140
21,0.8,129,1.415,19,35.219171,263.399895,35.221021,16.619456,124.906785,16.621301,141
21,0.8,129,1.415,20,38.859445,295.076565,38.86133,35.098484,263.631318,35.100249,141
21,0.8,130,1.415,1,0.041547,0.128406,0.043438,0.042702,0.122525,0.04464,112
21,0.8,130,1.415,2,0.084983,0.174549,0.086896,0.082651,0.149116,0.084404,117
21,0.8,130,1.415,3,0.100275,0.25658,0.102711,0.111605,0.396206,0.113825,120
21,0.8,130,1.415,4,0.345627,1.732818,0.34751,0.299955,1.634722,0.301686,124
21,0.8,130,1.415,5,0.192637,0.674741,0.194762,0.196051,0.664757,0.197785,127
21,0.8,130,1.415,6,0.62182,2.503889,0.623714,0.497746,2.286896,0.499886,129
21,0.8,130,1.415,7,0.567052,2.232203,0.569008,0.53033,2.164119,0.532065,134
21,0.8,130,1.415,8,1.42542,8.007794,1.427329,0.265059,1.735459,0.26685,135
21,0.8,130,1.415,9,3.528848,23.704864,3.530692,1.433699,9.486798,1.435452,135
21,0.8,130,1.415,10,10.045104,73.770959,10.047071,1.837277,11.876738,1.839028,138
21,0.8,130,1.415,11,2.81209,18.117512,2.814025,0.537902,3.462692,0.539697,141
21,0.8,130,1.415,12,19.223749,144.478371,19.22563,3.162169,21.867725,3.163956,139
21,0.8,130,1.415,13,16.484756,123.05818,16.48665,7.449851,53.744482,7.451606,140
21,0.8,130,1.415,14,51.047002,341.285449,51.048895,44.386591,291.761021,44.388683,140
21,0.8,130,1.415,15,29.568702,194.482436,29.570593,28.105382,190.041735,28.107288,141
21,0.8,130,1.415,16,6.588474,43.477396,6.590402,1.214655,8.080753,1.216395,144
21,0.8,130,1.415,17,33.378944,219.873015,33.380835,22.246511,147.010608,22.248418,142
21,0.8,130,1.415,18,38.004046,250.71536,38.006077,7.861527,50.251363,7.863456,142
21,0.8,130,1.415,19,22.284124,144.484038,22.286617,1.309072,8.941121,1.311346,142
21,0.8,130,1.415,20,20.078125,131.250414,20.080049,2.286806,15.00735,2.288546,143
21,0.8,131,1.415,1,0.052978,0.140069,0.055179,0.073013,0.161766,0.075417,113
21,0.8,131,1.415,2,0.02709,0.0433,0.030001,0.026107,0.042281,0.028398,117
21,0.8,131,1.415,3,0.215863,0.308813,0.219882,0.151175,0.260317,0.153113,120
21,0.8,131,1.415,4,0.222605,0.971885,0.224456,0.211716,0.961438,0.213434,123
21,0.8,131,1.415,5,0.619807,2.223967,0.621971,0.612627,2.205882,0.61535,127
21,0.8,131,1.415,6,0.318203,1.397035,0.320091,0.299778,1.148027,0.301537,130
21,0.8,131,1.415,7,0.518342,2.98897,0.520238,0.529163,3.044928,0.530997,133
21,0.8,131,1.415,8,1.588767,9.99473,1.590676,0.798141,5.413437,0.799822,134
21,0.8,131,1.415,9,1.520063,7.746814,1.522227,0.587486,3.53826,0.589703,137
21,0.8,131,1.415,10,14.494436,101.94439,14.496402,1.736001,10.503097,1.737893,137
21,0.8,131,1.415,11,37.48644,271.579836,37.488433,42.456836,309.485363,42.458638,137
21,0.8,131,1.415,12,36.163036,261.33361,36.165089,24.932798,177.910054,24.93459,139
21,0.8,131,1.415,13,15.4247,106.530223,15.426811,13.800609,97.3352,13.802424,142
21,0.8,131,1.415,14,24.232539,174.596706,24.234374,1.572544,10.123442,1.574365,142
21,0.8,131,1.415,15,23.176982,164.20762,23.179058,3.66817,24.225321,3.669928,143
21,0.8,131,1.415,16,25.57059,180.777363,25.572577,5.891751,42.255986,5.893484,143
21,0.8,131,1.415,17,27.359812,189.968826,27.361864,4.830232,32.67406,4.832049,143
21,0.8,131,1.415,18,7.753121,53.969468,7.755126,5.922164,41.434627,5.924336,145
21,0.8,131,1.415,19,16.379127,110.353728,16.381324,14.754008,100.522649,14.755931,144
21,0.8,131,1.415,20,23.274106,161.745467,23.276158,4.112867,27.977398,4.114844,143
21,0.8,132,1.415,1,0.074426,0.18214,0.076371,0.091353,0.202603,0.093185,114
21,0.8,132,1.415,2,0.181144,0.504722,0.182997,0.204415,0.564702,0.206424,115
21,0.8,132,1.415,3,0.115599,0.327489,0.117646,0.123363,0.262204,0.125504,122
21,0.8,132,1.415,4,0.178988,0.482765,0.180912,0.176615,0.457268,0.178347,127
21,0.8,132,1.415,5,0.287691,1.174135,0.289601,0.310151,1.453494,0.31191,129
21,0.8,132,1.415,6,0.533597,2.770162,0.535509,0.520895,2.679262,0.522901,130
21,0.8,132,1.415,7,1.788217,9.323628,1.790139,1.358474,8.130683,1.360356,132
21,0.8,132,1.415,8,2.078129,10.908963,2.080105,0.509814,3.007571,0.511906,136
21,0.8,132,1.415,9,1.77184,9.754921,1.773702,1.442545,9.180422,1.44434,139
21,0.8,132,1.415,10,3.388432,23.039391,3.390321,1.887228,13.118545,1.889135,140
21,0.8,132,1.415,11,23.937903,179.978028,23.939796,23.489768,177.224679,23.491593,138
21,0.8,132,1.415,12,14.111026,103.741159,14.112878,1.064262,6.91662,1.065991,141
21,0.8,132,1.415,13,19.910292,148.958266,19.912152,3.747246,26.457331,3.749032,141
21,0.8,132,1.415,14,16.503385,121.15375,16.505279,27.667458,208.664007,27.669267,143
21,0.8,132,1.415,15,18.446093,132.490662,18.447987,15.216144,112.749899,15.218043,144
21,0.8,132,1.415,16,21.717826,151.574681,21.720017,19.393568,135.890763,19.395581,144
21,0.8,132,1.415,17,6.493848,44.695912,6.495853,4.133779,26.408664,4.135531,146
21,0.8,132,1.415,18,21.28175,156.215527,21.283661,14.042314,102.514119,14.044141,144
21,0.8,132,1.415,19,18.050352,133.827164,18.052334,5.443494,39.612176,5.445348,145
21,0.8,132,1.415,20,8.000014,56.997919,8.0021,18.978013,140.941986,18.979839,146
21,0.8,133,1.415,1,0.016169,0.024569,0.018018,0.015648,0.023986,0.017452,113
21,0.8,133,1.415,2,0.042887,0.103831,0.044963,0.034447,0.082206,0.03637,117
21,0.8,133,1.415,3,0.047091,0.10345,0.049155,0.048458,0.104129,0.051128,122
21,0.8,133,1.415,4,0.227194,0.584034,0.229247,0.211696,0.518538,0.213464,124
21,0.8,133,1.415,5,0.292569,0.464116,0.294594,0.203238,0.508304,0.204946,129
21,0.8,133,1.415,6,0.217913,1.11157,0.219814,0.214901,1.029371,0.216676,132
21,0.8,133,1.415,7,1.332167,6.338356,1.334881,0.219864,1.400251,0.221655,132
21,0.8,133,1.415,8,3.161824,21.028774,3.163754,2.68847,19.168754,2.690316,135
21,0.8,133,1.415,9,9.154139,61.543372,9.156116,8.709671,61.745903,8.711416,137
21,0.8,133,1.415,10,16.79073,124.73884,16.792589,11.845506,86.314674,11.847342,136
21,0.8,133,1.415,11,19.181662,142.133026,19.183851,2.214282,14.161874,2.216063,139
21,0.8,133,1.415,12,21.531623,161.253332,21.533564,24.572502,183.103333,24.574517,140
21,0.8,133,1.415,13,30.454483,231.795015,30.456431,2.159843,14.135736,2.161628,141
21,0.8,133,1.415,14,21.810888,165.148598,21.812832,20.774872,156.581028,20.776673,142
21,0.8,133,1.415,15,80.971819,621.754401,80.973859,40.430813,298.872492,40.43279,140
21,0.8,133,1.415,16,25.32362,188.070164,25.325595,21.675548,161.087393,21.677507,143
21,0.8,133,1.415,17,21.268227,159.322151,21.270141,9.542071,69.426101,9.543854,143
21,0.8,133,1.415,18,30.449224,217.98598,30.451191,15.644562,110.409551,15.646341,143
21,0.8,133,1.415,19,41.169435,294.136412,41.171852,28.483005,205.430026,28.484986,143
21,0.8,133,1.415,20,31.312856,220.243556,31.315154,29.98697,216.180684,29.988796,144
21,0.8,134,1.415,1,0.019036,0.031215,0.021041,0.024066,0.029547,0.025839,111
21,0.8,134,1.415,2,0.079718,0.184283,0.081601,0.080218,0.171188,0.081994,116
21,0.8,134,1.415,3,0.17801,0.378651,0.180141,0.172013,0.41471,0.173757,120
21,0.8,134,1.415,4,0.223598,0.870042,0.225774,0.271742,0.960212,0.273989,123
