L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,93,11.662,0.37018,0.375662,0.389365,0.374719,0.374567,0.394624,6
21,0.8,94,11.662,0.347731,0.362379,0.366201,0.344912,0.363228,0.363118,6
21,0.8,95,11.662,0.331102,0.350313,0.349541,0.329393,0.348072,0.347922,6
21,0.8,96,11.662,0.310518,0.331177,0.328288,0.310985,0.331378,0.3286,6
21,0.8,97,11.662,0.373006,0.407741,0.390754,0.375078,0.408403,0.39271,6
21,0.8,98,11.662,0.311028,0.330992,0.327896,0.31627,0.33664,0.333814,6
21,0.8,99,11.662,0.325362,0.341108,0.342592,0.316687,0.337002,0.333738,6
21,0.8,41,11.705,0.320975,0.341634,0.338896,0.318544,0.338962,0.336047,5
21,0.8,42,11.705,0.345989,0.389073,0.364128,0.342562,0.361686,0.360686,5
21,0.8,43,11.705,0.317119,0.337679,0.334592,0.318618,0.342791,0.336298,5
21,0.8,44,11.705,0.326955,0.347851,0.345279,0.328755,0.349183,0.34681,5
21,0.8,45,11.705,0.347124,0.36861,0.365419,0.339191,0.36075,0.357342,5
21,0.8,46,11.705,0.317935,0.336362,0.342369,0.318102,0.339848,0.336316,5
21,0.8,47,11.705,0.358969,0.360129,0.379798,0.362024,0.361727,0.382319,5
21,0.8,48,11.705,0.310648,0.331832,0.328505,0.309758,0.33076,0.327857,5
21,0.8,49,11.705,0.331964,0.334858,0.351392,0.345926,0.346945,0.366486,5
21,0.8,50,11.705,0.372699,0.370769,0.393556,0.384395,0.37882,0.404774,5
21,0.8,51,11.705,0.320331,0.336101,0.339258,0.311929,0.332429,0.330463,5
21,0.8,52,11.705,0.315776,0.336523,0.333382,0.31346,0.333805,0.330958,5
21,0.8,53,11.705,0.436988,0.363332,0.455137,0.322534,0.345659,0.339858,5
21,0.8,54,11.705,0.395679,0.391729,0.414862,0.423022,0.403785,0.441686,5
21,0.8,55,11.705,0.308647,0.328185,0.32606,0.307801,0.327529,0.324625,5
21,0.8,56,11.705,0.331788,0.352087,0.349385,0.336284,0.360707,0.353784,5
21,0.8,57,11.705,0.30571,0.326814,0.323842,0.306966,0.327759,0.325067,5
21,0.8,58,11.705,0.32252,0.343139,0.340147,0.323506,0.348316,0.341465,5
21,0.8,59,11.705,0.343993,0.366254,0.361873,0.335769,0.356418,0.353671,5
21,0.8,60,11.705,0.316506,0.338066,0.334863,0.316658,0.338551,0.335037,5
21,0.8,61,11.705,0.365637,0.399033,0.38503,0.367992,0.366099,0.38844,5
21,0.8,62,11.705,0.294049,0.312527,0.311937,0.289586,0.309416,0.307063,5
21,0.8,63,11.705,0.350575,0.353109,0.370703,0.31513,0.340389,0.33296,5
21,0.8,64,11.705,0.369786,0.375574,0.389718,0.363838,0.372205,0.383192,5
21,0.8,65,11.705,0.331584,0.351846,0.349797,0.332236,0.351013,0.350346,5
