L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,60,2.0,1.664108,8.921787,1.66637,1.210892,8.22695,1.212911,84
21,0.8,61,2.0,1.530479,7.177097,1.537367,0.952453,6.515534,0.954358,83
21,0.8,62,2.0,1.283736,6.524447,1.285896,0.31152,1.937792,0.313558,83
21,0.8,63,2.0,1.465642,7.734726,1.468401,1.130487,6.141221,1.132673,83
21,0.8,64,2.0,1.419599,8.646438,1.422062,1.110161,7.093059,1.112116,83
21,0.8,65,2.0,1.521585,6.945219,1.523746,0.625322,4.085314,0.627932,82
21,0.8,66,2.0,1.670661,9.418295,1.672864,0.312447,2.102901,0.314471,83
21,0.8,67,2.0,1.343354,8.284921,1.345527,1.197709,8.135014,1.19971,83
21,0.8,68,2.0,1.226071,6.678229,1.228145,0.848117,5.418637,0.850081,83
21,0.8,69,2.0,1.174817,5.93076,1.177095,0.798554,5.546149,0.800522,83
21,0.8,70,2.0,1.987916,11.334808,1.990001,1.87105,13.874629,1.873055,83
21,0.8,71,2.0,0.977414,4.190095,0.979554,0.358793,2.088745,0.361045,83
21,0.8,72,2.0,1.100316,6.407255,1.102469,0.880119,6.005939,0.882206,83
21,0.8,73,2.0,0.981095,5.835287,0.983212,0.587401,3.803413,0.589464,83
21,0.8,74,2.0,1.970672,11.788132,1.972796,1.270202,8.727114,1.272247,83
21,0.8,75,2.0,1.107064,6.474049,1.109175,0.28485,1.863486,0.286789,83
21,0.8,76,2.0,2.014288,12.155949,2.016575,1.738861,12.159633,1.741138,83
21,0.8,77,2.0,1.647089,9.179329,1.64968,1.25244,8.014241,1.254426,82
21,0.8,78,2.0,1.429357,6.993069,1.431637,0.605865,4.005007,0.607793,83
21,0.8,79,2.0,1.577963,7.63932,1.580329,0.966746,6.88199,0.968702,82
21,0.8,80,2.0,1.451973,9.681939,1.45406,1.242575,8.59772,1.244505,82
21,0.8,81,2.0,1.409287,7.716374,1.411562,1.053861,7.112586,1.05582,83
21,0.8,82,2.0,1.481952,8.05131,1.484204,0.296285,1.941902,0.298227,82
21,0.8,83,2.0,1.56623,10.179826,1.568417,0.696167,4.877383,0.698109,82
21,0.8,84,2.0,1.45343,7.599624,1.45588,0.679638,4.496224,0.681834,83
21,0.8,85,2.0,1.429848,9.005267,1.432083,0.383646,2.574483,0.385943,83
